Origin,Destination,Distance_km,Carrier,Shipment_Type,Service_Level,Mode,Priority,Package_Weight_kg,Promised_SLA_Hours,Weather,Traffic,Month,Is_Festival_Season,Delayed,Delay_Hours
Kolkata,Hyderabad,1151,Blue Dart,B2C,Express,Air,Normal,20.89,36,Rain,Low,7,0,0,0.0
Lucknow,Chennai,432,Blue Dart,B2C,Standard,Air,Normal,9.19,48,Clear,Jam (Gridlock),11,1,0,0.0
Chennai,Delhi,1643,Delhivery,B2C,Express,Road,High,10.9,36,Clear,Low,12,0,0,0.0
Hyderabad,Kolkata,883,India Post,B2C,Same Day,Air,High,8.89,12,Fog,Low,7,0,0,0.0
Kolkata,Pune,2396,Xpressbees,B2C,Same Day,Road,High,2.1,8,Rain,Low,8,0,1,12.0
Bangalore,Lucknow,417,Delhivery,B2C,Standard,Air,High,20.8,48,Rain,High,4,0,0,0.0
Kolkata,Chennai,186,India Post,B2B,Same Day,Air,High,38.09,12,Rain,Low,9,0,1,3.63
Chennai,Hyderabad,1844,India Post,B2C,Express,Road,High,3.8,24,Clear,Low,11,1,0,0.0
Mumbai,Pune,2236,Ecom Express,B2B,Standard,Road,Normal,2.62,72,Clear,Jam (Gridlock),3,0,0,0.0
Bangalore,Jaipur,1239,DTDC,B2C,Same Day,Air,High,29.82,8,Clear,Medium,5,0,0,0.0
Lucknow,Mumbai,1852,Ecom Express,B2C,Same Day,Air,Normal,29.47,8,Clear,Jam (Gridlock),5,0,0,0.0
Delhi,Pune,2416,Delhivery,B2C,Standard,Road,High,27.51,72,Clear,High,5,0,1,13.2
Mumbai,Hyderabad,2095,DTDC,B2C,Same Day,Air,Normal,32.02,12,Clear,Medium,10,1,1,18.0
Pune,Mumbai,1592,Blue Dart,B2B,Standard,Road,High,16.08,48,Clear,Medium,11,1,0,0.0
Bangalore,Lucknow,1710,Blue Dart,B2B,Express,Road,Normal,39.9,24,Rain,High,4,0,0,0.0
Delhi,Chennai,754,Delhivery,B2C,Express,Road,Normal,30.3,24,Heavy Rain (Monsoon),High,7,0,1,7.97
Mumbai,Hyderabad,2247,Delhivery,B2B,Same Day,Air,High,39.1,12,Rain,Medium,6,0,1,5.6
Ahmedabad,Bangalore,1464,Ecom Express,B2B,Standard,Air,Normal,19.97,96,Fog,High,3,0,0,0.0
Hyderabad,Bangalore,398,Ecom Express,B2B,Standard,Air,High,12.84,48,Rain,Medium,7,0,0,0.0
Ahmedabad,Mumbai,964,India Post,B2B,Standard,Road,High,3.75,48,Rain,Low,8,0,1,8.37
Jaipur,Lucknow,381,Delhivery,B2B,Express,Road,High,26.99,36,Heavy Rain (Monsoon),Jam (Gridlock),7,0,1,20.52
Mumbai,Lucknow,2334,Blue Dart,B2C,Same Day,Air,High,30.72,8,Rain,Low,8,0,0,0.0
Hyderabad,Lucknow,1864,Shadowfax,B2B,Standard,Road,High,26.77,96,Rain,Medium,7,0,1,14.68
Mumbai,Ahmedabad,190,Blue Dart,B2B,Standard,Road,High,24.61,96,Heavy Rain (Monsoon),High,6,0,0,0.0
Mumbai,Pune,2316,Xpressbees,B2C,Same Day,Air,High,20.12,12,Clear,Medium,4,0,0,0.0
Jaipur,Bangalore,2113,DTDC,B2B,Standard,Road,Normal,7.67,96,Rain,High,12,0,1,16.01
Pune,Delhi,703,India Post,B2B,Same Day,Air,Normal,37.16,8,Rain,Jam (Gridlock),9,0,1,9.3
Lucknow,Kolkata,1005,Shadowfax,B2B,Standard,Road,Normal,3.28,48,Fog,Low,12,0,1,8.58
Chennai,Mumbai,2089,DTDC,B2B,Express,Air,Normal,3.35,24,Clear,High,10,1,0,0.0
Bangalore,Jaipur,526,Delhivery,B2C,Same Day,Air,Normal,24.21,8,Clear,Medium,7,0,0,0.0
Lucknow,Hyderabad,1933,Delhivery,B2C,Same Day,Air,High,27.78,12,Clear,Medium,9,0,0,0.0
Delhi,Ahmedabad,2462,India Post,B2B,Standard,Road,High,19.26,72,Heavy Rain (Monsoon),Medium,7,0,1,13.58
Hyderabad,Mumbai,564,India Post,B2C,Express,Air,Normal,31.68,36,Rain,Medium,6,0,0,0.0
Hyderabad,Delhi,1050,Shadowfax,B2C,Same Day,Air,Normal,2.87,12,Rain,High,7,0,0,0.0
Lucknow,Bangalore,394,India Post,B2B,Express,Road,High,12.44,36,Clear,Medium,3,0,0,0.0
Chennai,Jaipur,2122,Delhivery,B2B,Express,Air,Normal,28.22,36,Heavy Rain (Monsoon),Medium,6,0,0,0.0
Bangalore,Ahmedabad,2022,DTDC,B2B,Standard,Road,Normal,21.85,96,Fog,High,12,0,0,0.0
Kolkata,Pune,2013,Xpressbees,B2B,Same Day,Air,Normal,7.06,12,Clear,Low,11,1,0,0.0
Pune,Ahmedabad,1578,Delhivery,B2C,Same Day,Road,High,38.8,12,Rain,Medium,8,0,1,12.55
Chennai,Delhi,349,Shadowfax,B2C,Same Day,Road,Normal,34.58,8,Clear,Medium,9,0,0,0.0
Mumbai,Jaipur,465,Ecom Express,B2C,Express,Air,High,29.72,36,Clear,High,5,0,0,0.0
Delhi,Lucknow,475,Ecom Express,B2B,Express,Road,Normal,18.85,24,Clear,Jam (Gridlock),5,0,1,4.39
Jaipur,Bangalore,2017,India Post,B2B,Express,Road,High,34.59,36,Heavy Rain (Monsoon),Medium,9,0,1,13.23
Mumbai,Hyderabad,2208,Xpressbees,B2B,Same Day,Air,Normal,11.14,12,Heavy Rain (Monsoon),Low,6,0,0,0.0
Kolkata,Bangalore,1130,Shadowfax,B2C,Express,Road,Normal,18.93,36,Rain,Jam (Gridlock),10,1,1,44.08
Ahmedabad,Jaipur,1551,India Post,B2C,Standard,Road,Normal,6.43,48,Fog,High,6,0,0,0.0
Pune,Chennai,233,Blue Dart,B2B,Same Day,Road,High,32.5,8,Rain,Low,6,0,0,0.0
Mumbai,Kolkata,631,Shadowfax,B2B,Same Day,Air,High,20.39,8,Storm,Medium,4,0,1,12.0
Mumbai,Hyderabad,2470,Delhivery,B2C,Express,Air,Normal,36.6,24,Clear,High,9,0,0,0.0
Hyderabad,Pune,1385,Blue Dart,B2C,Express,Road,High,11.31,36,Clear,Low,12,0,0,0.0
Lucknow,Bangalore,137,Ecom Express,B2B,Same Day,Road,High,30.93,12,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,17.53
Kolkata,Delhi,2187,India Post,B2B,Standard,Air,High,19.84,48,Heavy Rain (Monsoon),High,2,0,1,13.35
Chennai,Pune,95,Delhivery,B2C,Same Day,Air,Normal,15.36,8,Clear,Low,3,0,0,0.0
Kolkata,Jaipur,254,Blue Dart,B2B,Standard,Air,Normal,16.96,72,Heavy Rain (Monsoon),Medium,6,0,0,0.0
Lucknow,Jaipur,1239,Blue Dart,B2B,Standard,Road,Normal,3.07,96,Rain,Medium,8,0,0,0.0
Lucknow,Hyderabad,2363,Shadowfax,B2C,Standard,Air,High,33.99,96,Storm,Low,11,1,1,36.91
Jaipur,Hyderabad,1460,India Post,B2C,Express,Air,High,2.04,36,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Jaipur,Ahmedabad,467,Xpressbees,B2B,Standard,Road,High,0.21,72,Rain,Medium,11,1,1,31.47
Pune,Bangalore,1532,DTDC,B2C,Same Day,Air,High,17.53,8,Clear,High,3,0,0,0.0
Lucknow,Pune,557,Ecom Express,B2C,Same Day,Road,Normal,5.96,12,Clear,Low,7,0,0,0.0
Chennai,Kolkata,147,Delhivery,B2C,Same Day,Air,Normal,3.73,12,Fog,Medium,1,0,0,0.0
Hyderabad,Chennai,1415,Ecom Express,B2C,Express,Road,Normal,37.4,24,Clear,Medium,8,0,0,0.0
Mumbai,Lucknow,2002,Blue Dart,B2B,Same Day,Road,High,12.37,12,Clear,Low,10,1,1,18.0
Chennai,Jaipur,1351,Delhivery,B2C,Same Day,Air,High,31.63,8,Storm,Medium,5,0,1,12.0
Jaipur,Mumbai,92,Delhivery,B2B,Standard,Road,Normal,35.44,96,Storm,Jam (Gridlock),11,1,1,57.93
Lucknow,Chennai,761,India Post,B2C,Standard,Air,Normal,19.54,72,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Kolkata,Lucknow,525,India Post,B2B,Same Day,Air,Normal,38.78,12,Clear,High,11,1,1,18.0
Chennai,Mumbai,1131,Xpressbees,B2C,Standard,Road,High,18.88,96,Heavy Rain (Monsoon),Medium,10,1,1,41.22
Ahmedabad,Lucknow,2067,Xpressbees,B2B,Same Day,Road,High,21.49,12,Rain,Medium,1,0,0,0.0
Bangalore,Chennai,794,Shadowfax,B2C,Express,Air,High,0.46,36,Clear,Medium,12,0,0,0.0
Mumbai,Pune,1435,Blue Dart,B2C,Express,Road,High,37.13,36,Heavy Rain (Monsoon),Low,6,0,0,0.0
Jaipur,Delhi,229,Shadowfax,B2C,Same Day,Road,High,18.8,8,Clear,Jam (Gridlock),1,0,0,0.0
Jaipur,Lucknow,2300,Ecom Express,B2C,Express,Road,Normal,24.14,24,Rain,Medium,3,0,1,10.39
Bangalore,Lucknow,1512,Shadowfax,B2B,Express,Air,Normal,12.96,24,Clear,Low,4,0,0,0.0
Delhi,Hyderabad,1096,Delhivery,B2B,Same Day,Air,High,17.66,8,Clear,High,8,0,0,0.0
Mumbai,Chennai,1758,DTDC,B2C,Express,Road,Normal,12.13,24,Clear,High,2,0,0,0.0
Lucknow,Bangalore,157,Xpressbees,B2C,Standard,Air,Normal,12.41,96,Clear,High,1,0,0,0.0
Delhi,Jaipur,696,Ecom Express,B2B,Express,Road,Normal,16.21,24,Fog,Jam (Gridlock),1,0,1,17.39
Pune,Kolkata,1937,Shadowfax,B2C,Same Day,Road,High,15.27,12,Clear,Low,6,0,0,0.0
Ahmedabad,Kolkata,991,Shadowfax,B2C,Standard,Road,Normal,25.49,48,Clear,Low,9,0,1,6.73
Delhi,Chennai,619,Delhivery,B2B,Same Day,Road,Normal,38.13,8,Rain,High,7,0,0,0.0
Ahmedabad,Delhi,960,Xpressbees,B2C,Standard,Air,High,36.65,48,Clear,Medium,1,0,0,0.0
Delhi,Ahmedabad,2452,India Post,B2B,Express,Road,High,25.85,24,Storm,Medium,7,0,1,29.42
Chennai,Delhi,1320,Xpressbees,B2B,Express,Road,Normal,5.62,36,Clear,High,5,0,1,9.09
Kolkata,Chennai,2499,India Post,B2B,Same Day,Air,High,1.72,12,Clear,Low,10,1,0,0.0
Bangalore,Lucknow,2311,Ecom Express,B2C,Standard,Air,Normal,9.3,96,Clear,High,3,0,1,0.0
Hyderabad,Chennai,2111,Xpressbees,B2C,Express,Air,Normal,35.22,24,Rain,Medium,10,1,1,36.0
Ahmedabad,Delhi,341,India Post,B2C,Standard,Road,Normal,1.85,96,Storm,High,4,0,0,0.0
Lucknow,Pune,1598,Ecom Express,B2B,Standard,Road,Normal,7.35,48,Clear,High,10,1,1,44.89
Chennai,Pune,2009,Xpressbees,B2C,Express,Air,Normal,39.65,36,Clear,Low,3,0,0,0.0
Chennai,Kolkata,1854,Shadowfax,B2B,Express,Air,High,10.26,24,Clear,Medium,3,0,0,0.0
Delhi,Chennai,289,Blue Dart,B2C,Standard,Road,Normal,5.16,48,Clear,Medium,2,0,0,0.0
Lucknow,Bangalore,1100,Xpressbees,B2C,Same Day,Air,High,11.21,8,Clear,Medium,11,1,0,0.0
Mumbai,Pune,173,India Post,B2B,Express,Air,High,32.73,24,Rain,High,4,0,1,4.0
Pune,Ahmedabad,1582,India Post,B2B,Express,Road,High,7.91,24,Clear,Medium,5,0,0,0.0
Hyderabad,Bangalore,1633,Shadowfax,B2B,Standard,Road,High,10.4,96,Clear,High,1,0,1,5.6
Mumbai,Ahmedabad,896,Xpressbees,B2B,Express,Road,Normal,27.95,24,Rain,Medium,8,0,0,0.0
Pune,Chennai,2108,Ecom Express,B2B,Standard,Road,High,25.52,96,Clear,Medium,10,1,0,0.0
Lucknow,Delhi,1573,Xpressbees,B2B,Same Day,Air,High,23.76,8,Clear,Medium,12,0,0,0.0
Jaipur,Chennai,121,Delhivery,B2C,Express,Road,Normal,29.8,24,Clear,Low,4,0,0,0.0
Pune,Lucknow,2156,Xpressbees,B2B,Standard,Air,High,25.54,72,Clear,Medium,3,0,0,0.0
Lucknow,Jaipur,284,Xpressbees,B2B,Standard,Air,Normal,9.72,96,Clear,Low,4,0,0,0.0
Pune,Ahmedabad,1895,Xpressbees,B2C,Express,Air,High,21.65,24,Clear,Low,5,0,1,3.65
Kolkata,Bangalore,1016,India Post,B2C,Same Day,Road,High,3.78,12,Rain,Medium,8,0,0,0.0
Ahmedabad,Hyderabad,179,Blue Dart,B2B,Express,Road,High,22.57,24,Clear,Medium,11,1,0,0.0
Delhi,Kolkata,659,India Post,B2B,Express,Air,Normal,28.14,36,Rain,Jam (Gridlock),9,0,1,10.46
Delhi,Mumbai,1367,India Post,B2C,Standard,Air,High,36.15,72,Clear,High,7,0,0,0.0
Lucknow,Hyderabad,127,India Post,B2C,Standard,Air,High,28.53,72,Clear,Low,5,0,0,0.0
Hyderabad,Bangalore,1700,Delhivery,B2C,Express,Air,Normal,8.17,24,Clear,Medium,7,0,0,0.0
Hyderabad,Jaipur,711,Delhivery,B2B,Express,Air,Normal,30.35,36,Rain,Low,3,0,0,0.0
Lucknow,Hyderabad,1679,Blue Dart,B2B,Same Day,Air,High,36.9,8,Rain,High,10,1,0,0.0
Ahmedabad,Kolkata,2143,Xpressbees,B2B,Same Day,Air,High,36.11,12,Clear,Low,11,1,0,0.0
Chennai,Pune,187,Shadowfax,B2B,Same Day,Road,Normal,38.78,8,Storm,Medium,1,0,1,10.78
Hyderabad,Kolkata,1672,DTDC,B2C,Express,Road,Normal,2.85,24,Fog,High,1,0,0,0.0
Delhi,Lucknow,2215,DTDC,B2C,Standard,Road,High,35.1,48,Clear,Jam (Gridlock),1,0,0,0.0
Ahmedabad,Hyderabad,476,Ecom Express,B2B,Express,Air,Normal,35.48,24,Rain,Low,8,0,0,0.0
Hyderabad,Chennai,923,Xpressbees,B2B,Same Day,Road,High,9.81,12,Heavy Rain (Monsoon),Low,9,0,1,18.0
Chennai,Kolkata,1900,Blue Dart,B2B,Express,Road,High,33.01,36,Clear,Low,3,0,0,0.0
Jaipur,Lucknow,374,India Post,B2B,Standard,Air,High,0.25,96,Fog,Medium,1,0,0,0.0
Chennai,Mumbai,367,DTDC,B2C,Same Day,Air,High,38.22,12,Heavy Rain (Monsoon),Low,6,0,0,0.0
Lucknow,Mumbai,1912,Ecom Express,B2C,Same Day,Air,Normal,3.68,8,Rain,Jam (Gridlock),10,1,1,12.0
Ahmedabad,Delhi,110,Ecom Express,B2C,Express,Road,Normal,17.12,36,Clear,Jam (Gridlock),4,0,0,0.0
Jaipur,Delhi,1703,Shadowfax,B2B,Standard,Road,High,25.38,48,Storm,Low,2,0,1,23.13
Bangalore,Pune,1924,Blue Dart,B2C,Same Day,Road,Normal,29.74,12,Heavy Rain (Monsoon),Medium,8,0,1,18.0
Hyderabad,Bangalore,1558,India Post,B2B,Express,Road,Normal,36.95,24,Clear,Medium,2,0,0,0.0
Ahmedabad,Bangalore,1561,India Post,B2C,Express,Air,High,12.98,24,Storm,High,12,0,0,0.0
Kolkata,Jaipur,863,India Post,B2B,Standard,Air,Normal,11.59,72,Fog,Low,1,0,0,0.0
Lucknow,Bangalore,477,Blue Dart,B2B,Same Day,Road,High,36.52,8,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,12.0
Chennai,Lucknow,338,Shadowfax,B2C,Standard,Road,High,32.02,48,Heavy Rain (Monsoon),Low,7,0,1,23.71
Lucknow,Kolkata,2317,Blue Dart,B2C,Same Day,Air,Normal,25.97,8,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Chennai,Jaipur,825,DTDC,B2B,Same Day,Road,Normal,21.19,8,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Ahmedabad,Kolkata,1321,India Post,B2B,Standard,Air,Normal,31.09,72,Clear,Jam (Gridlock),11,1,1,24.43
Chennai,Kolkata,972,DTDC,B2C,Standard,Air,High,23.92,48,Rain,High,7,0,0,0.0
Chennai,Jaipur,2255,DTDC,B2B,Express,Air,Normal,0.55,36,Fog,Low,12,0,0,0.0
Hyderabad,Lucknow,1773,Blue Dart,B2B,Same Day,Air,Normal,4.41,12,Fog,Low,1,0,0,0.0
Pune,Chennai,1954,Delhivery,B2B,Express,Road,Normal,32.21,36,Storm,Low,2,0,1,33.14
Kolkata,Ahmedabad,1444,Delhivery,B2B,Standard,Air,High,12.05,48,Rain,Low,6,0,0,0.0
Pune,Chennai,1100,Ecom Express,B2C,Standard,Air,High,22.67,96,Clear,Low,3,0,0,0.0
Lucknow,Delhi,326,India Post,B2C,Standard,Air,Normal,30.91,48,Clear,High,11,1,0,0.0
Bangalore,Mumbai,970,India Post,B2B,Same Day,Air,High,0.38,12,Clear,High,7,0,0,0.0
Lucknow,Jaipur,493,Blue Dart,B2B,Standard,Road,High,38.38,72,Heavy Rain (Monsoon),Medium,1,0,0,0.0
Ahmedabad,Hyderabad,641,Shadowfax,B2B,Express,Road,High,36.93,36,Clear,Medium,12,0,0,0.0
Delhi,Bangalore,1317,Ecom Express,B2C,Express,Road,High,25.17,36,Fog,Medium,1,0,1,17.22
Hyderabad,Mumbai,1510,Blue Dart,B2B,Same Day,Air,Normal,19.46,8,Clear,Low,2,0,0,0.0
Jaipur,Delhi,2079,Shadowfax,B2C,Standard,Road,High,15.91,96,Clear,High,1,0,0,0.0
Bangalore,Kolkata,1464,Xpressbees,B2C,Standard,Road,Normal,27.55,48,Clear,Medium,4,0,0,0.0
Chennai,Lucknow,2180,Delhivery,B2B,Express,Air,High,32.3,36,Clear,Medium,4,0,0,0.0
Pune,Jaipur,1077,Blue Dart,B2B,Same Day,Road,High,11.74,12,Heavy Rain (Monsoon),High,6,0,1,18.0
Mumbai,Hyderabad,1022,Shadowfax,B2C,Standard,Road,High,20.29,48,Rain,High,8,0,0,0.0
Delhi,Jaipur,344,Ecom Express,B2B,Same Day,Air,Normal,19.98,8,Clear,Low,7,0,0,0.0
Ahmedabad,Lucknow,418,Shadowfax,B2B,Standard,Road,High,30.77,72,Fog,Low,9,0,0,0.0
Lucknow,Ahmedabad,2405,DTDC,B2C,Same Day,Road,Normal,31.01,12,Clear,Medium,7,0,1,17.14
Mumbai,Chennai,125,Xpressbees,B2B,Same Day,Road,High,6.25,12,Clear,Medium,9,0,0,0.0
Ahmedabad,Chennai,1611,Delhivery,B2C,Standard,Air,High,13.83,96,Heavy Rain (Monsoon),Low,4,0,0,0.0
Ahmedabad,Delhi,1349,Xpressbees,B2B,Same Day,Air,High,0.49,8,Clear,Medium,9,0,0,0.0
Mumbai,Jaipur,1427,Shadowfax,B2B,Express,Road,High,18.89,24,Clear,High,5,0,0,0.0
Bangalore,Jaipur,2022,Ecom Express,B2B,Same Day,Road,High,4.16,8,Fog,Medium,3,0,1,6.01
Pune,Mumbai,1408,India Post,B2C,Express,Air,Normal,24.59,24,Clear,Jam (Gridlock),5,0,0,0.0
Delhi,Bangalore,514,India Post,B2C,Same Day,Air,High,35.91,12,Rain,Jam (Gridlock),3,0,1,9.08
Jaipur,Chennai,172,Xpressbees,B2B,Same Day,Road,High,17.63,8,Heavy Rain (Monsoon),Low,6,0,0,0.0
Ahmedabad,Hyderabad,1046,Shadowfax,B2B,Standard,Road,Normal,26.43,48,Fog,Low,2,0,0,0.0
Kolkata,Hyderabad,1356,Xpressbees,B2C,Express,Road,Normal,17.19,24,Clear,Medium,2,0,0,0.0
Kolkata,Delhi,680,India Post,B2C,Express,Air,High,33.4,24,Clear,High,3,0,0,0.0
Hyderabad,Pune,1026,DTDC,B2B,Same Day,Air,High,15.42,12,Clear,High,5,0,0,0.0
Pune,Jaipur,312,DTDC,B2C,Express,Road,Normal,27.08,36,Clear,Low,10,1,0,0.0
Chennai,Kolkata,1877,Blue Dart,B2B,Same Day,Air,High,28.17,8,Rain,High,7,0,0,0.0
Kolkata,Hyderabad,1887,Shadowfax,B2B,Express,Air,High,23.76,24,Clear,Medium,4,0,0,0.0
Chennai,Hyderabad,823,Shadowfax,B2C,Same Day,Air,High,13.15,8,Fog,Low,12,0,0,0.0
Delhi,Lucknow,1603,Delhivery,B2C,Same Day,Air,Normal,7.69,8,Clear,Medium,2,0,0,0.0
Mumbai,Ahmedabad,261,India Post,B2C,Standard,Air,High,10.87,96,Storm,High,11,1,1,45.14
Mumbai,Hyderabad,1377,Ecom Express,B2B,Same Day,Air,High,4.36,12,Rain,High,3,0,0,0.0
Hyderabad,Chennai,220,DTDC,B2C,Standard,Air,High,29.91,96,Clear,Medium,11,1,0,0.0
Bangalore,Jaipur,1125,Xpressbees,B2B,Standard,Road,High,19.64,96,Clear,High,1,0,0,0.0
Mumbai,Jaipur,1036,Xpressbees,B2C,Same Day,Air,Normal,27.23,12,Rain,Medium,8,0,0,0.0
Kolkata,Lucknow,322,Ecom Express,B2C,Same Day,Air,Normal,28.78,12,Rain,Medium,9,0,1,3.7
Lucknow,Hyderabad,291,Shadowfax,B2C,Express,Air,High,1.85,24,Fog,Medium,10,1,1,36.0
Bangalore,Lucknow,2456,Ecom Express,B2B,Express,Road,Normal,11.36,24,Storm,Jam (Gridlock),2,0,1,29.94
Hyderabad,Mumbai,1726,DTDC,B2B,Express,Air,High,1.0,24,Fog,Medium,10,1,0,0.0
Lucknow,Ahmedabad,2067,Shadowfax,B2B,Same Day,Road,High,36.13,12,Heavy Rain (Monsoon),Medium,8,0,1,18.0
Pune,Hyderabad,1381,Ecom Express,B2B,Standard,Road,High,13.8,72,Clear,Low,9,0,0,0.0
Mumbai,Bangalore,1216,Delhivery,B2B,Express,Road,High,24.4,24,Rain,High,8,0,1,18.22
Jaipur,Bangalore,189,Blue Dart,B2B,Express,Air,Normal,11.19,36,Heavy Rain (Monsoon),Medium,9,0,1,6.29
Jaipur,Hyderabad,485,Ecom Express,B2C,Same Day,Road,High,26.53,8,Clear,Medium,11,1,0,0.0
Lucknow,Ahmedabad,1334,Delhivery,B2C,Same Day,Air,Normal,38.36,8,Fog,Low,12,0,0,0.0
Hyderabad,Jaipur,1398,Delhivery,B2C,Same Day,Air,High,14.16,12,Clear,Low,2,0,0,0.0
Kolkata,Chennai,1391,Ecom Express,B2B,Standard,Road,Normal,5.93,48,Clear,High,5,0,0,0.0
Chennai,Bangalore,1045,India Post,B2B,Same Day,Road,Normal,3.55,12,Clear,High,2,0,0,0.0
Ahmedabad,Lucknow,837,Delhivery,B2B,Same Day,Road,Normal,1.82,12,Rain,Medium,4,0,0,0.0
Ahmedabad,Kolkata,1501,DTDC,B2C,Express,Road,Normal,23.33,36,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Kolkata,Delhi,744,Xpressbees,B2C,Express,Road,High,14.42,36,Fog,High,1,0,0,0.0
Pune,Lucknow,59,India Post,B2C,Standard,Air,Normal,0.58,48,Rain,High,4,0,0,0.0
Chennai,Ahmedabad,274,India Post,B2C,Same Day,Road,Normal,4.95,12,Clear,Jam (Gridlock),12,0,1,2.39
Mumbai,Chennai,1736,Xpressbees,B2C,Standard,Air,Normal,6.61,48,Clear,High,1,0,0,0.0
Hyderabad,Delhi,2370,India Post,B2B,Standard,Air,High,35.78,48,Clear,Jam (Gridlock),11,1,1,22.01
Ahmedabad,Kolkata,1624,Xpressbees,B2B,Same Day,Road,High,37.92,8,Rain,Low,6,0,1,12.0
Kolkata,Bangalore,2344,DTDC,B2B,Express,Road,High,20.2,24,Clear,Jam (Gridlock),12,0,1,15.81
Bangalore,Mumbai,2265,Shadowfax,B2B,Same Day,Air,Normal,0.97,12,Clear,Medium,8,0,1,0.0
Pune,Delhi,2132,Ecom Express,B2B,Same Day,Road,High,7.06,8,Clear,Jam (Gridlock),9,0,0,0.0
Kolkata,Pune,2012,DTDC,B2C,Standard,Air,Normal,10.0,96,Clear,Medium,11,1,0,0.0
Chennai,Hyderabad,361,Shadowfax,B2B,Same Day,Air,High,29.9,8,Clear,High,3,0,0,0.0
Mumbai,Lucknow,1748,India Post,B2C,Standard,Road,High,6.95,96,Rain,Low,7,0,0,0.0
Ahmedabad,Bangalore,925,Shadowfax,B2B,Same Day,Air,High,17.38,12,Fog,Jam (Gridlock),9,0,0,0.0
Kolkata,Delhi,357,Delhivery,B2C,Same Day,Road,Normal,23.51,12,Fog,Jam (Gridlock),9,0,1,16.53
Chennai,Hyderabad,1838,Ecom Express,B2B,Same Day,Air,High,26.4,12,Heavy Rain (Monsoon),Low,6,0,0,0.0
Chennai,Delhi,2365,Delhivery,B2C,Same Day,Road,Normal,16.3,12,Rain,Jam (Gridlock),8,0,1,14.98
Kolkata,Pune,1530,India Post,B2C,Standard,Air,Normal,28.54,96,Rain,Medium,5,0,0,0.0
Mumbai,Bangalore,558,Blue Dart,B2B,Standard,Air,Normal,32.46,72,Heavy Rain (Monsoon),High,8,0,1,6.15
Delhi,Kolkata,2382,Blue Dart,B2C,Standard,Air,Normal,11.46,96,Clear,Medium,7,0,0,0.0
Kolkata,Jaipur,2183,Xpressbees,B2B,Same Day,Air,High,21.66,8,Clear,Low,11,1,0,0.0
Jaipur,Bangalore,1188,DTDC,B2B,Standard,Road,Normal,0.41,72,Clear,High,1,0,0,0.0
Ahmedabad,Hyderabad,210,Shadowfax,B2C,Same Day,Air,Normal,15.38,8,Fog,Jam (Gridlock),1,0,1,9.86
Bangalore,Lucknow,1170,Shadowfax,B2B,Standard,Air,High,28.59,48,Storm,High,8,0,0,0.0
Pune,Kolkata,2240,Delhivery,B2B,Express,Road,High,20.7,24,Clear,Low,2,0,1,11.11
Hyderabad,Kolkata,381,India Post,B2C,Same Day,Road,High,1.48,8,Clear,High,4,0,0,0.0
Pune,Hyderabad,2385,Xpressbees,B2C,Same Day,Air,High,13.65,12,Clear,Low,6,0,0,0.0
Mumbai,Kolkata,2316,Shadowfax,B2C,Same Day,Air,High,27.7,8,Clear,High,2,0,0,0.0
Mumbai,Kolkata,1670,DTDC,B2B,Standard,Air,Normal,16.3,72,Fog,High,1,0,1,8.64
Chennai,Pune,176,DTDC,B2B,Express,Road,High,33.27,36,Clear,Jam (Gridlock),6,0,0,0.0
Ahmedabad,Bangalore,1053,Xpressbees,B2C,Standard,Air,Normal,32.65,96,Heavy Rain (Monsoon),High,8,0,1,14.6
Kolkata,Bangalore,935,Xpressbees,B2B,Standard,Air,Normal,17.79,72,Clear,High,5,0,1,0.0
Ahmedabad,Lucknow,1601,India Post,B2C,Express,Air,Normal,29.59,24,Clear,Jam (Gridlock),12,0,1,8.98
Hyderabad,Kolkata,862,Delhivery,B2B,Same Day,Air,High,14.58,8,Clear,High,8,0,0,0.0
Bangalore,Delhi,2185,Shadowfax,B2B,Express,Road,Normal,18.01,24,Rain,Jam (Gridlock),7,0,0,0.0
Lucknow,Hyderabad,1769,Xpressbees,B2C,Same Day,Air,High,35.4,8,Fog,Low,10,1,1,12.0
Bangalore,Ahmedabad,860,Blue Dart,B2B,Standard,Air,High,31.27,72,Clear,Medium,10,1,1,28.78
Bangalore,Pune,1294,India Post,B2B,Express,Road,High,20.24,36,Clear,High,5,0,1,12.11
Bangalore,Ahmedabad,57,Shadowfax,B2B,Same Day,Air,High,19.15,8,Storm,High,3,0,1,12.0
Chennai,Lucknow,1832,India Post,B2B,Standard,Air,High,34.81,96,Storm,Low,1,0,1,20.82
Lucknow,Kolkata,1395,Ecom Express,B2C,Standard,Air,Normal,34.78,48,Clear,Low,9,0,0,0.0
Mumbai,Kolkata,1846,Shadowfax,B2B,Same Day,Road,High,2.23,8,Fog,Medium,2,0,0,0.0
Jaipur,Bangalore,354,Shadowfax,B2B,Express,Road,Normal,36.88,24,Heavy Rain (Monsoon),Low,6,0,0,0.0
